## Order: 5
## Bins: 10
## Minimum Radius = 2.00e+01
## Maximum Radius = 1.60e+02
## Format: Row 1 = radial bin 1, Row 2 = radial bin 2, Rows 3+ = zeta_ell^ab
## Column 1 specifies the angular multipole
 	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 1	 1	 1	 1	 1	 1	 1	 2	 2	 2	 2	 2	 2	 2	 3	 3	 3	 3	 3	 3	 4	 4	 4	 4	 4	 5	 5	 5	 5	 6	 6	 6	 7	 7	 8	 
	 1	 2	 3	 4	 5	 6	 7	 8	 9	 2	 3	 4	 5	 6	 7	 8	 9	 3	 4	 5	 6	 7	 8	 9	 4	 5	 6	 7	 8	 9	 5	 6	 7	 8	 9	 6	 7	 8	 9	 7	 8	 9	 8	 9	 9	
0	1.15431992e-01	4.74760063e-02	3.08184423e-02	2.04390870e-02	1.84065096e-02	1.19689207e-02	5.77529587e-03	5.08483203e-03	4.97629360e-03	9.53592961e-03	1.07319772e-02	6.97210127e-03	6.73215568e-03	2.84869305e-03	8.32365202e-04	9.05572206e-05	7.15336519e-04	1.50919873e-03	2.58313844e-03	5.44091473e-03	3.39048930e-03	2.21225846e-03	8.41634547e-04	7.47217863e-04	3.29392740e-03	6.41297539e-03	4.47747898e-03	2.29841167e-03	1.32149840e-03	7.02525060e-04	5.01978551e-03	3.92127599e-03	2.61377751e-03	1.45225238e-03	1.01310605e-03	3.94736666e-03	2.94560927e-03	1.96205313e-03	1.65132463e-03	2.42039420e-03	2.00783567e-03	1.57392986e-03	1.47320151e-03	9.68110051e-04	2.65877681e-04	
1	-4.32997244e-02	-1.88795853e-02	-2.62259010e-03	-2.96419600e-03	-6.78924181e-03	8.21631905e-05	-2.62023925e-04	2.80683846e-04	1.87312852e-04	-2.54501687e-04	6.38519373e-04	-1.06738602e-03	-5.36624525e-03	-1.32008456e-03	1.14475172e-03	8.64469984e-04	6.60717933e-04	2.57429291e-03	-4.75187940e-04	-2.44439618e-03	1.22660098e-04	5.01424101e-04	-4.02428147e-04	-6.04187055e-04	1.56631376e-04	-2.30732603e-03	7.51749217e-05	-1.22731038e-04	-4.12292871e-04	1.32235898e-05	-2.84977767e-03	-9.75921578e-04	-8.66276978e-04	-6.34062474e-04	-3.19779724e-05	-2.02708092e-03	-1.44095979e-03	-1.20471480e-03	-6.71884881e-04	-1.42108978e-03	-6.92161930e-04	-3.38777050e-04	-1.25948855e-04	-3.47193775e-04	-2.62543093e-04	
2	1.98098663e-01	9.18996288e-02	5.04945680e-02	2.45889189e-02	1.61337686e-02	1.03955916e-02	1.11199555e-02	9.97962318e-03	7.51705590e-03	4.64969193e-02	2.49279465e-02	1.26015446e-02	9.17401504e-03	7.25286070e-03	6.12771746e-03	4.19047188e-03	3.54760952e-03	1.04780003e-02	7.00961582e-03	6.05965556e-03	4.29741006e-03	2.58421562e-03	2.17267293e-03	1.66476411e-03	3.93739755e-03	4.47338146e-03	2.69741493e-03	1.56554340e-03	1.51189376e-03	1.85249833e-03	1.26413673e-03	1.06693723e-03	1.15022555e-03	1.32137917e-03	8.43932110e-04	9.82795685e-04	3.64096932e-04	4.80684657e-04	6.10632869e-04	3.42958497e-04	4.85400187e-04	1.84883190e-04	1.94444040e-04	1.10023496e-04	2.26714525e-04	
3	-1.35878581e-01	-5.35362641e-02	-2.30020432e-02	-1.33430760e-02	-6.60633779e-03	-3.06510468e-04	-1.11994406e-03	-2.52876801e-03	-1.57977073e-03	-3.86021461e-02	-2.17226929e-02	-9.87672317e-03	-4.00179194e-03	-1.54379121e-03	-6.81481216e-04	-1.66249815e-03	-2.21975689e-03	-1.51815393e-02	-6.02947119e-03	-3.45840623e-03	-8.92582882e-04	-3.56904265e-04	-8.25867564e-04	-1.70857013e-03	-3.94953105e-03	-2.57160470e-03	5.80613141e-04	4.30109051e-04	-3.24171857e-04	-1.38283257e-03	-3.50776042e-04	7.41282219e-04	3.01187893e-05	-3.52340530e-04	-5.68520208e-04	4.14668274e-04	5.64681277e-04	1.17813080e-04	-1.21829981e-04	2.11163272e-04	-1.51713576e-04	1.33168473e-05	-1.50908848e-05	-1.84886857e-04	9.07598730e-05	
4	1.10510127e-01	3.59094069e-02	1.23940518e-02	3.45894302e-03	3.86424108e-03	7.46365257e-04	4.39803540e-05	3.64854530e-04	-7.40646501e-05	3.54869002e-02	1.33328676e-02	5.51035258e-03	2.57781035e-03	1.15506856e-03	1.54609060e-03	-4.21743930e-04	2.09210430e-04	1.37389641e-02	6.88414636e-03	3.51570724e-03	1.87692508e-03	6.45975359e-04	3.33522438e-05	-2.63536153e-05	5.87811239e-03	4.07322615e-03	2.02152466e-03	2.33792422e-04	-3.97040074e-04	3.34485336e-05	3.22512662e-03	9.49269512e-04	-6.19498255e-05	-1.27722034e-04	2.05538335e-04	6.95823400e-04	4.36894410e-05	-1.44547012e-05	3.40102292e-04	-1.06550676e-04	-2.83032610e-05	4.32418813e-04	8.01883027e-05	4.37108301e-04	3.21459613e-04	
5	-8.97662987e-02	-2.29043063e-02	-7.70030895e-03	-2.42634566e-03	-1.03984748e-03	-8.81719126e-04	7.39522536e-05	3.10182131e-04	-5.71239396e-04	-3.03798866e-02	-9.85579676e-03	-3.57771158e-03	-1.04731127e-03	-7.52050925e-04	-2.72605059e-04	-2.60781595e-04	-3.57002087e-05	-1.15840182e-02	-5.23124963e-03	-1.48956451e-03	-1.20163038e-03	-3.85887338e-04	-1.18808297e-04	-5.52634583e-04	-6.50044101e-03	-2.95388902e-03	-1.83507099e-03	-8.12586382e-04	1.44976346e-04	-1.85016069e-04	-3.00699946e-03	-2.33202832e-03	-3.45356469e-04	-1.22176667e-04	-1.02978890e-04	-1.45730653e-03	-1.78769207e-04	-4.49846698e-04	-3.24923737e-04	-1.99194113e-04	-1.85262814e-04	-3.02064078e-04	3.73451823e-05	1.96180036e-04	2.06046705e-04	
