## Order: 5
## Bins: 10
## Minimum Radius = 2.00e+01
## Maximum Radius = 1.60e+02
## Format: Row 1 = radial bin 1, Row 2 = radial bin 2, Row 3 = radial bin 3, Rows 4+ = zeta_l1l2l3^abc. For odd parity multiplets, we give the value of -i*zeta_l1l2l3^abc.
## Columns 1-3 specify the (l1, l2, l3) multipole triplet
			 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 1	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 2	 3	 3	 3	 3	 3	 3	 3	 3	 3	 3	 3	 3	 3	 3	 3	 4	 4	 4	 4	 4	 4	 4	 4	 4	 4	 5	 5	 5	 5	 5	 5	 6	 6	 6	 7	
			 1	 1	 1	 1	 1	 1	 1	 1	 2	 2	 2	 2	 2	 2	 2	 3	 3	 3	 3	 3	 3	 4	 4	 4	 4	 4	 5	 5	 5	 5	 6	 6	 6	 7	 7	 8	 2	 2	 2	 2	 2	 2	 2	 3	 3	 3	 3	 3	 3	 4	 4	 4	 4	 4	 5	 5	 5	 5	 6	 6	 6	 7	 7	 8	 3	 3	 3	 3	 3	 3	 4	 4	 4	 4	 4	 5	 5	 5	 5	 6	 6	 6	 7	 7	 8	 4	 4	 4	 4	 4	 5	 5	 5	 5	 6	 6	 6	 7	 7	 8	 5	 5	 5	 5	 6	 6	 6	 7	 7	 8	 6	 6	 6	 7	 7	 8	 7	 7	 8	 8	
			 2	 3	 4	 5	 6	 7	 8	 9	 3	 4	 5	 6	 7	 8	 9	 4	 5	 6	 7	 8	 9	 5	 6	 7	 8	 9	 6	 7	 8	 9	 7	 8	 9	 8	 9	 9	 3	 4	 5	 6	 7	 8	 9	 4	 5	 6	 7	 8	 9	 5	 6	 7	 8	 9	 6	 7	 8	 9	 7	 8	 9	 8	 9	 9	 4	 5	 6	 7	 8	 9	 5	 6	 7	 8	 9	 6	 7	 8	 9	 7	 8	 9	 8	 9	 9	 5	 6	 7	 8	 9	 6	 7	 8	 9	 7	 8	 9	 8	 9	 9	 6	 7	 8	 9	 7	 8	 9	 8	 9	 9	 7	 8	 9	 8	 9	 9	 8	 9	 9	 9	
0	0	0	3.60230878e-01	1.62209576e-01	8.66672561e-02	5.45316054e-02	3.54698866e-02	1.82073763e-02	6.20948058e-03	2.19586441e-03	1.66739139e-01	7.92078924e-02	4.06883642e-02	2.20360941e-02	1.22252464e-02	7.97724831e-03	3.86739018e-03	9.68875697e-02	4.54710759e-02	2.35284569e-02	1.14078989e-02	6.76976111e-03	5.78683804e-03	6.52525752e-02	3.11490472e-02	1.55679764e-02	7.67582218e-03	4.74431110e-03	4.88901322e-02	2.17662513e-02	1.12273212e-02	7.44163522e-03	3.82031800e-02	1.92691393e-02	1.03948427e-02	3.05613461e-02	1.50813246e-02	2.43939779e-02	8.38640233e-02	4.11993237e-02	2.20999201e-02	1.28588578e-02	4.13394072e-03	1.25134712e-03	4.18686006e-04	4.28904657e-02	2.10375832e-02	1.11291273e-02	3.87971783e-03	1.69112497e-03	1.42608584e-03	2.70089566e-02	1.29685903e-02	5.61363076e-03	1.97330850e-03	1.13560153e-03	1.92347914e-02	8.27052883e-03	3.93172283e-03	2.54053326e-03	1.43945255e-02	7.20873421e-03	3.93386018e-03	1.12409202e-02	5.64467596e-03	9.09033231e-03	2.18943153e-02	1.23443770e-02	6.95858023e-03	1.57310460e-03	-6.08659977e-05	9.68544334e-05	1.31624267e-02	6.25172602e-03	2.33037950e-03	4.51698367e-04	4.67713937e-04	8.56423642e-03	3.46779933e-03	1.60565670e-03	1.24856135e-03	5.61625008e-03	2.71405953e-03	1.57769808e-03	4.13497373e-03	2.06711359e-03	3.18912036e-03	9.21889053e-03	4.88166344e-03	1.57485182e-03	4.30825327e-04	6.12796063e-04	5.02774762e-03	1.98940000e-03	1.00054874e-03	1.00669221e-03	2.51467888e-03	1.46734614e-03	7.40288370e-04	1.70711186e-03	7.82673750e-04	1.37764793e-03	5.42034511e-03	2.11094597e-03	1.01200727e-03	7.38708062e-04	2.38294880e-03	1.23522271e-03	6.46643504e-04	9.20878968e-04	3.77612397e-04	8.08442511e-04	2.67898695e-03	1.12171829e-03	5.69439848e-04	1.21092812e-03	5.45793461e-04	9.18105692e-04	9.68886462e-04	3.89026476e-04	7.06045709e-04	-4.77705973e-05	
0	1	1	-2.76619905e-01	-1.03738209e-01	-4.54113968e-02	-2.20272340e-02	-1.45612619e-02	-1.21527135e-02	-1.08488470e-02	-5.20665537e-03	-1.84392007e-01	-8.14850950e-02	-3.78975874e-02	-2.01579235e-02	-1.21178549e-02	-9.30285672e-03	-6.62413684e-03	-1.35202542e-01	-5.86631345e-02	-2.85085308e-02	-1.53254296e-02	-1.17892651e-02	-8.61278857e-03	-1.00019022e-01	-4.53144827e-02	-2.47611280e-02	-1.57392103e-02	-1.05485349e-02	-7.71035432e-02	-3.68746068e-02	-1.96340254e-02	-1.08198304e-02	-6.15587168e-02	-2.88632598e-02	-1.52290513e-02	-4.88871916e-02	-2.33444790e-02	-4.02978955e-02	-6.75229247e-02	-3.04329797e-02	-1.41951410e-02	-7.38084584e-03	-4.88564552e-03	-3.17354572e-03	-1.96390963e-03	-5.08666808e-02	-2.18838811e-02	-1.10645130e-02	-6.02432670e-03	-4.55100336e-03	-3.49360658e-03	-3.71228779e-02	-1.68008555e-02	-9.29121663e-03	-5.97973037e-03	-3.53405967e-03	-2.82513801e-02	-1.40919868e-02	-7.63138857e-03	-3.92965642e-03	-2.36673569e-02	-1.10152901e-02	-6.15908710e-03	-1.89759957e-02	-9.84756976e-03	-1.55677465e-02	-2.05972049e-02	-8.56288600e-03	-3.98535687e-03	-2.01118141e-03	-1.40783558e-03	-1.22426846e-03	-1.46047115e-02	-6.48706375e-03	-3.62417451e-03	-2.35399142e-03	-1.29677270e-03	-1.08503308e-02	-5.37442385e-03	-3.04988237e-03	-1.63481458e-03	-9.08908902e-03	-4.67491543e-03	-2.68521906e-03	-7.59938555e-03	-4.08911019e-03	-6.07237593e-03	-6.19321635e-03	-2.66640112e-03	-1.89163417e-03	-1.16441239e-03	-6.14955622e-04	-4.24100929e-03	-2.25916427e-03	-1.25009319e-03	-7.10520651e-04	-3.87877422e-03	-1.88920403e-03	-1.31354808e-03	-3.31226043e-03	-2.02238350e-03	-2.70869453e-03	-1.96446483e-03	-1.04573878e-03	-1.52400788e-04	1.92768121e-04	-2.37647927e-03	-1.16003786e-03	-4.98935783e-04	-2.13865041e-03	-1.03212883e-03	-1.64946352e-03	-2.22352625e-03	-1.22709836e-03	-4.80236523e-04	-1.88942388e-03	-9.53882998e-04	-1.41045462e-03	-1.10497555e-03	-5.61206448e-04	-1.10216122e-03	-1.88577096e-04	
0	2	2	2.85992033e-01	1.08496406e-01	4.44801325e-02	1.75750866e-02	9.60249396e-03	1.22747621e-02	1.12888492e-02	5.36618223e-03	1.92174041e-01	7.24432559e-02	3.18849897e-02	1.57346236e-02	1.18594502e-02	8.86634531e-03	5.34330221e-03	1.38650108e-01	5.78186510e-02	2.82368594e-02	1.53204400e-02	9.46756569e-03	7.47553698e-03	1.10278529e-01	4.77468092e-02	2.20924165e-02	1.18528728e-02	8.01695063e-03	8.81071277e-02	3.85732219e-02	2.02018169e-02	1.27094173e-02	7.13055354e-02	3.29758161e-02	1.69800875e-02	5.97155539e-02	2.76727333e-02	4.92756959e-02	7.11751749e-02	2.68199016e-02	1.28563554e-02	6.98284156e-03	4.76914822e-03	3.43125541e-03	1.49624387e-03	5.19768906e-02	2.31507097e-02	1.16969987e-02	6.35715462e-03	3.54809050e-03	2.87892797e-03	4.18208836e-02	1.85134000e-02	8.58458294e-03	4.20351633e-03	3.06495165e-03	3.31216519e-02	1.41236775e-02	7.37840241e-03	5.04533979e-03	2.62184766e-02	1.23421925e-02	6.63992663e-03	2.20143008e-02	9.87485723e-03	1.76848702e-02	2.22216634e-02	1.01078277e-02	5.45401138e-03	3.15960678e-03	1.06414670e-03	7.23864379e-04	1.78269294e-02	8.37061946e-03	4.00771536e-03	1.65050551e-03	7.96643554e-04	1.37797178e-02	5.81937289e-03	2.95277454e-03	1.57863121e-03	1.06323288e-02	5.05709145e-03	2.46356234e-03	8.75752277e-03	3.86141399e-03	6.62925976e-03	7.70980535e-03	3.69100736e-03	1.93302307e-03	6.89718401e-04	4.88025558e-04	6.20983547e-03	2.71883704e-03	1.55979329e-03	9.07596418e-04	4.87634257e-03	2.58201050e-03	1.28871066e-03	4.15731041e-03	1.85291552e-03	2.86895942e-03	3.44334779e-03	1.44330767e-03	7.89179068e-04	3.96142786e-04	2.79813000e-03	1.60771017e-03	5.53185114e-04	2.57053309e-03	1.13766551e-03	1.76113883e-03	2.64831809e-03	1.42009554e-03	6.99366842e-04	2.11060669e-03	1.02891121e-03	1.63888633e-03	1.49286160e-03	6.55402814e-04	1.23807655e-03	9.45441527e-05	
0	3	3	-2.28090876e-01	-7.33655191e-02	-2.99280930e-02	-1.07628339e-02	5.05394423e-04	4.14316465e-03	-2.44369186e-03	-4.43943541e-03	-1.72306820e-01	-5.91332072e-02	-2.21299830e-02	-3.81927287e-03	-1.37116754e-07	-2.98541451e-03	-6.01479426e-03	-1.32463685e-01	-4.74946694e-02	-1.65344128e-02	-6.69822351e-03	-5.37924333e-03	-4.30381540e-03	-1.05694093e-01	-3.99162396e-02	-1.72584744e-02	-7.79098864e-03	-4.17021525e-03	-8.80125217e-02	-3.50812684e-02	-1.51553001e-02	-6.69840495e-03	-7.18559161e-02	-3.00468039e-02	-1.48888957e-02	-6.06276763e-02	-2.65604941e-02	-5.11531554e-02	-6.28283508e-02	-2.20233421e-02	-9.07263012e-03	-2.18296844e-03	-3.94333112e-04	-4.89062669e-04	-1.99614600e-03	-4.89761370e-02	-1.76941752e-02	-6.70017150e-03	-2.86641726e-03	-2.33569650e-03	-1.31779208e-03	-3.86563060e-02	-1.46561932e-02	-6.79128102e-03	-3.23684090e-03	-1.74662649e-03	-3.19312881e-02	-1.35356363e-02	-5.80284031e-03	-2.54484020e-03	-2.64527691e-02	-1.09538787e-02	-5.37188741e-03	-2.19703160e-02	-9.24320448e-03	-1.83449686e-02	-1.89150663e-02	-6.99686059e-03	-2.62303448e-03	-1.02913081e-03	-5.49918705e-04	-1.12678290e-04	-1.57237620e-02	-6.10615916e-03	-2.72869643e-03	-1.09833744e-03	-5.80170028e-04	-1.33616748e-02	-5.75608379e-03	-2.39165940e-03	-7.30948580e-04	-1.06595311e-02	-4.36027880e-03	-2.00599517e-03	-8.58278516e-03	-3.72346541e-03	-7.24842071e-03	-6.91962380e-03	-2.71889398e-03	-1.04933551e-03	-4.92296692e-04	-2.96705141e-04	-5.78927623e-03	-2.57461083e-03	-1.17924939e-03	-4.27898919e-04	-4.47826563e-03	-1.98827159e-03	-8.89550905e-04	-3.54861321e-03	-1.61401144e-03	-3.20117957e-03	-3.73659350e-03	-1.49380026e-03	-6.56311906e-04	-2.09094384e-04	-2.61487540e-03	-1.23588563e-03	-6.18106655e-04	-2.15827128e-03	-8.42807104e-04	-1.84624628e-03	-2.59668095e-03	-1.30677103e-03	-7.08572597e-04	-2.39039368e-03	-1.10213372e-03	-1.96465936e-03	-1.89108659e-03	-8.52585025e-04	-1.53243998e-03	-4.14778219e-04	
0	4	4	1.82117590e-01	4.55552431e-02	1.76660251e-02	6.96182349e-03	2.54196088e-03	-4.10514327e-03	-1.56019272e-03	1.30822099e-03	1.44727364e-01	4.28437407e-02	1.88007333e-02	5.57876589e-03	-3.78885913e-03	-3.01618580e-03	1.89704373e-04	1.21875334e-01	4.01739534e-02	1.28418473e-02	-2.10351671e-05	-2.05107983e-03	9.99704494e-04	9.95453466e-02	3.33726376e-02	1.02835359e-02	2.70076650e-03	1.73454501e-03	8.19431200e-02	2.88014505e-02	1.08769300e-02	3.65957332e-03	7.03233620e-02	2.56389805e-02	1.01404782e-02	5.87038840e-02	2.33251880e-02	5.18916544e-02	5.43485091e-02	1.59932691e-02	7.05037523e-03	2.27202993e-03	-7.80389760e-04	-1.91431882e-04	1.01549477e-03	4.47547104e-02	1.48181686e-02	4.93514950e-03	7.24830627e-04	-2.54794779e-04	9.76339108e-04	3.66947141e-02	1.23064118e-02	3.66603511e-03	8.76992876e-04	9.20485653e-04	2.95380033e-02	1.07698411e-02	4.43172193e-03	1.82276124e-03	2.61743222e-02	9.75311625e-03	3.89086331e-03	2.19234273e-02	8.77998259e-03	1.93070540e-02	1.76841274e-02	6.13233067e-03	1.67366499e-03	5.59418057e-04	1.69999382e-04	6.94265716e-04	1.45804437e-02	4.74743188e-03	1.55450750e-03	3.17706189e-04	6.32876363e-04	1.18301480e-02	4.42195245e-03	2.05736217e-03	9.06758564e-04	1.03695387e-02	3.97844814e-03	1.89369790e-03	8.74530739e-03	3.81558827e-03	7.85061888e-03	6.15255068e-03	1.91258323e-03	3.61131882e-04	1.55750112e-04	5.58365025e-04	5.02328677e-03	1.93855821e-03	7.59009462e-04	5.22344723e-04	4.55255250e-03	1.71060735e-03	1.04819777e-03	3.58806648e-03	1.78918580e-03	3.11309308e-03	2.99928566e-03	1.14417360e-03	2.75221679e-04	1.03733156e-04	2.58181780e-03	8.20701991e-04	5.00178424e-04	2.05920938e-03	1.02652653e-03	1.76630207e-03	2.62232757e-03	8.40451319e-04	3.92998996e-04	2.04359259e-03	9.56902572e-04	1.92265531e-03	1.64416544e-03	8.09577895e-04	1.58061426e-03	4.21210422e-04	
0	5	5	-1.54114848e-01	-3.02372489e-02	-1.13262179e-02	-5.13879939e-03	-4.61874967e-03	-6.18377821e-04	6.14709180e-04	-2.94487202e-04	-1.25069370e-01	-3.00298466e-02	-1.14145415e-02	-5.73604448e-03	-9.28158271e-04	1.71784078e-03	8.82970203e-04	-1.05178734e-01	-3.24291849e-02	-1.34091439e-02	-2.97716179e-03	1.85953978e-03	3.09084882e-03	-9.37012792e-02	-3.06719412e-02	-1.01942142e-02	-5.02552202e-04	1.68658935e-03	-8.03356771e-02	-2.56289523e-02	-7.58668832e-03	-2.21229536e-03	-6.77005964e-02	-2.36545789e-02	-9.15252956e-03	-5.92116964e-02	-2.13416992e-02	-5.17000741e-02	-4.51392321e-02	-1.09470823e-02	-4.89382806e-03	-1.86520316e-03	-2.56535822e-04	4.60791343e-04	2.05281766e-04	-3.82044137e-02	-1.18512963e-02	-4.93604386e-03	-6.76645734e-04	6.38067402e-04	8.64039770e-04	-3.46929954e-02	-1.12283404e-02	-3.75888640e-03	7.18116125e-05	7.40772707e-04	-2.96703887e-02	-9.19927654e-03	-2.25380588e-03	-5.98651666e-04	-2.46599175e-02	-8.40883718e-03	-3.18299149e-03	-2.19153893e-02	-8.07589948e-03	-1.93237690e-02	-1.51973249e-02	-4.59469694e-03	-1.63138973e-03	-1.06227389e-04	7.14520947e-04	6.46290650e-04	-1.38994492e-02	-4.24305155e-03	-1.41351915e-03	8.95888077e-05	4.77039906e-04	-1.20105850e-02	-3.96762708e-03	-9.65184541e-04	-3.03474017e-04	-1.00532271e-02	-3.38556065e-03	-1.13361281e-03	-8.57790774e-03	-3.23045631e-03	-7.73220439e-03	-5.41354727e-03	-1.73849171e-03	-5.14100137e-04	4.49942371e-04	1.45459556e-04	-4.91861760e-03	-1.46981456e-03	-3.07210414e-04	-2.25310293e-04	-4.04880098e-03	-1.54135506e-03	-6.69577428e-04	-3.37008985e-03	-1.37169722e-03	-3.08071006e-03	-3.05461349e-03	-1.10041742e-03	-4.29191269e-04	-1.26864208e-04	-2.66933088e-03	-1.21906427e-03	-4.81803335e-04	-2.29457027e-03	-9.52605486e-04	-1.94915703e-03	-2.66019973e-03	-1.12915516e-03	-3.48317588e-04	-2.23159701e-03	-9.27883941e-04	-2.04629991e-03	-1.60231788e-03	-5.40860538e-04	-1.43795325e-03	-3.15331642e-04	
1	0	1	-5.76096167e-02	-1.99208281e-02	-8.55879844e-03	-4.42886620e-03	-1.97493381e-03	-2.26547358e-03	-2.44512459e-03	-7.41884533e-04	-1.19399194e-02	-6.97978293e-03	-2.28193112e-03	-5.46449153e-04	1.26843574e-04	-4.55751783e-04	-9.61074257e-04	-3.21533379e-03	-1.44544486e-03	5.49168327e-04	8.61919687e-04	6.73682025e-04	-1.66361207e-04	-1.55904645e-04	1.00059267e-03	2.11359519e-04	6.96203381e-04	-1.48157385e-05	6.22432088e-04	4.25858417e-04	1.04141856e-04	-3.02820377e-04	-1.01806396e-04	-7.95047791e-05	-5.19708568e-04	4.55829416e-04	-7.24782033e-04	-2.71957827e-04	-1.52767682e-02	-8.10405993e-03	-3.90008025e-03	-1.40476287e-03	4.99229157e-05	-8.33590752e-04	-8.01903720e-04	-5.13270809e-03	-3.50294893e-03	-6.87956052e-04	2.04850972e-04	-1.41588713e-04	-7.52695261e-06	-1.91733056e-03	-9.62091987e-05	-1.53602099e-04	5.74914910e-04	3.89632233e-04	8.02745689e-05	-5.23961702e-04	1.55441533e-04	-1.38954773e-04	-6.77013596e-05	-2.19378860e-04	-3.23597532e-04	4.57449714e-06	-1.64703063e-04	-1.90114287e-04	-6.80124203e-03	-3.52500785e-03	-1.33699922e-03	-8.69946895e-04	5.19016749e-04	4.04981523e-04	-1.80968287e-03	-8.36070342e-04	-8.78198923e-04	2.79017687e-04	5.11903942e-04	-6.27431730e-04	-5.97594788e-04	-2.68887628e-05	1.18954349e-04	-3.24493594e-04	-1.67750749e-04	-2.75788588e-05	9.33371369e-05	3.26867061e-04	-4.01902969e-05	-1.83158686e-03	-1.07804026e-03	-6.22027695e-04	1.78290819e-04	4.31764579e-04	-9.12194974e-04	-4.08369078e-04	-6.51764859e-05	-1.46598958e-05	-2.49166192e-04	-2.00379052e-04	-8.89788905e-05	2.20830106e-04	9.07919109e-06	-2.61528514e-04	-9.46212002e-04	-6.37432094e-04	-7.12408626e-05	4.83321245e-05	-6.65363124e-04	-1.97119923e-04	4.25835225e-05	2.33027693e-04	5.50749236e-06	-1.32856288e-04	-5.26046936e-04	-1.94515706e-04	1.59050818e-04	9.63195950e-05	1.64771919e-05	2.29727181e-05	-8.93462574e-07	-3.51064690e-05	1.76249744e-05	4.46461051e-05	
