## Order: 5
## Bins: 10
## Minimum Radius = 2.00e+01
## Maximum Radius = 1.60e+02
## Format: Row 1 = radial bin 1, Row 2 = radial bin 2, Row 3 = radial bin 3, Rows 4+ = zeta^{(disc)}_l1l2l3^abc
## Columns 1-3 specify the (l1, l2, l3) multipole triplet
			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	5	5	5	5	5	5	6	6	6	7	
			1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	3	3	3	3	3	3	4	4	4	4	4	5	5	5	5	6	6	6	7	7	8	2	2	2	2	2	2	2	3	3	3	3	3	3	4	4	4	4	4	5	5	5	5	6	6	6	7	7	8	3	3	3	3	3	3	4	4	4	4	4	5	5	5	5	6	6	6	7	7	8	4	4	4	4	4	5	5	5	5	6	6	6	7	7	8	5	5	5	5	6	6	6	7	7	8	6	6	6	7	7	8	7	7	8	8	
			2	3	4	5	6	7	8	9	3	4	5	6	7	8	9	4	5	6	7	8	9	5	6	7	8	9	6	7	8	9	7	8	9	8	9	9	3	4	5	6	7	8	9	4	5	6	7	8	9	5	6	7	8	9	6	7	8	9	7	8	9	8	9	9	4	5	6	7	8	9	5	6	7	8	9	6	7	8	9	7	8	9	8	9	9	5	6	7	8	9	6	7	8	9	7	8	9	8	9	9	6	7	8	9	7	8	9	8	9	9	7	8	9	8	9	9	8	9	9	9	
0	0	0	3.06297478e-01	1.32359106e-01	7.27772257e-02	4.95245840e-02	3.41036332e-02	1.77047219e-02	6.27938372e-03	-4.18923956e-04	1.48241864e-01	6.93638099e-02	3.84081065e-02	2.27668168e-02	1.26703846e-02	6.65586122e-03	2.54782029e-03	9.20370858e-02	4.32594856e-02	2.27550953e-02	1.21934831e-02	6.76312714e-03	4.00118254e-03	6.39732588e-02	3.00949252e-02	1.50490976e-02	7.94754629e-03	4.74735022e-03	4.72603487e-02	2.19343009e-02	1.09688029e-02	5.82202781e-03	3.59871575e-02	1.65893582e-02	7.99234931e-03	2.78168609e-02	1.24742091e-02	2.19891968e-02	6.83213966e-02	3.39786799e-02	2.14661472e-02	1.40728525e-02	7.01808472e-03	2.88931040e-03	4.82952531e-04	3.58039973e-02	1.83198200e-02	1.04457814e-02	5.30351307e-03	2.56698014e-03	1.20084011e-03	2.37934987e-02	1.16994249e-02	5.76937647e-03	2.88801487e-03	1.56040993e-03	1.70776346e-02	7.94726176e-03	3.92336366e-03	1.99312739e-03	1.26327780e-02	5.81736360e-03	2.75312022e-03	9.57752404e-03	4.26730837e-03	7.51521225e-03	1.98428623e-02	1.19703840e-02	7.70614943e-03	3.53107036e-03	1.26628275e-03	2.41073022e-04	1.16049525e-02	6.24368711e-03	2.95433102e-03	1.29837028e-03	5.49823331e-04	7.65760831e-03	3.55549078e-03	1.70108838e-03	8.07284505e-04	5.23010870e-03	2.40800932e-03	1.12285745e-03	3.78892128e-03	1.67424725e-03	2.91724701e-03	8.23225328e-03	5.07851075e-03	2.21532931e-03	7.04774065e-04	9.15834817e-05	4.52348751e-03	2.04705195e-03	8.63223562e-04	3.41126118e-04	2.52045964e-03	1.12039874e-03	5.04370754e-04	1.60255016e-03	6.94411410e-04	1.18088072e-03	4.76658016e-03	2.06806884e-03	7.29826706e-04	1.75472268e-04	2.10871037e-03	8.75047442e-04	3.50101657e-04	1.13293708e-03	4.69978321e-04	7.91813017e-04	2.59282163e-03	1.00297674e-03	3.27839773e-04	1.21335492e-03	4.74180648e-04	8.14063916e-04	1.09509410e-03	3.58825249e-04	6.42741345e-04	1.56188344e-04	
0	1	1	-2.55367233e-01	-8.64557428e-02	-3.30756855e-02	-1.70373264e-02	-1.35722321e-02	-1.26357193e-02	-9.10106164e-03	-3.98724598e-03	-1.68564117e-01	-6.66472887e-02	-3.16064674e-02	-1.83644821e-02	-1.27171017e-02	-9.71109514e-03	-6.50063415e-03	-1.25039279e-01	-5.40438528e-02	-2.68030527e-02	-1.50397880e-02	-1.02528216e-02	-7.44253481e-03	-9.51378727e-02	-4.23073837e-02	-2.14627279e-02	-1.21406931e-02	-7.92430213e-03	-7.35904640e-02	-3.34873153e-02	-1.70496494e-02	-9.80857964e-03	-5.80694463e-02	-2.69733954e-02	-1.45031772e-02	-4.76633403e-02	-2.31055396e-02	-3.99564477e-02	-5.77283746e-02	-2.28247845e-02	-1.08243084e-02	-6.28930829e-03	-4.35524253e-03	-3.32577151e-03	-2.22628071e-03	-4.28223659e-02	-1.85084692e-02	-9.17927664e-03	-5.15069594e-03	-3.51129728e-03	-2.54885467e-03	-3.25819922e-02	-1.44890653e-02	-7.35036860e-03	-4.15783911e-03	-2.71384616e-03	-2.52026228e-02	-1.14684449e-02	-5.83901581e-03	-3.35915715e-03	-1.98871195e-02	-9.23761414e-03	-4.96692214e-03	-1.63233268e-02	-7.91298447e-03	-1.36839371e-02	-1.67099868e-02	-7.22230707e-03	-3.58190371e-03	-2.00988570e-03	-1.37016556e-03	-9.94604734e-04	-1.27140257e-02	-5.65386998e-03	-2.86823391e-03	-1.62245675e-03	-1.05898711e-03	-9.83447518e-03	-4.47517455e-03	-2.27847937e-03	-1.31079800e-03	-7.76027894e-03	-3.60466796e-03	-1.93817417e-03	-6.36962878e-03	-3.08777582e-03	-5.33969582e-03	-5.20988828e-03	-2.31681387e-03	-1.17533019e-03	-6.64842011e-04	-4.33946310e-04	-4.02992084e-03	-1.83381409e-03	-9.33663597e-04	-5.37132086e-04	-3.17996734e-03	-1.47710236e-03	-7.94215077e-04	-2.61011384e-03	-1.26529295e-03	-2.18807319e-03	-2.74387545e-03	-1.24859958e-03	-6.35708920e-04	-3.65720222e-04	-2.16516270e-03	-1.00572321e-03	-5.40761801e-04	-1.77716327e-03	-8.61507310e-04	-1.48980602e-03	-2.25373909e-03	-1.04686715e-03	-5.62884262e-04	-1.84986667e-03	-8.96751407e-04	-1.55075369e-03	-1.52431634e-03	-7.38935862e-04	-1.27784301e-03	-4.70574943e-04	
0	2	2	2.42816103e-01	7.86397868e-02	2.44116024e-02	3.88658569e-03	5.52547972e-04	4.09298933e-03	6.74037307e-03	4.89029376e-03	1.72361902e-01	5.53375353e-02	1.80698241e-02	6.48754351e-03	5.61410238e-03	7.05470355e-03	6.32619865e-03	1.24946914e-01	4.47646747e-02	1.86024009e-02	9.68088727e-03	7.14256914e-03	6.88591549e-03	9.86891165e-02	3.94584287e-02	1.80483487e-02	9.98089297e-03	7.26697211e-03	8.03347602e-02	3.41253122e-02	1.66097430e-02	9.19727341e-03	6.63386763e-02	2.90374192e-02	1.38840719e-02	5.45423490e-02	2.40841625e-02	4.58060034e-02	5.93085919e-02	1.91985031e-02	6.40753975e-03	2.40716878e-03	2.09825095e-03	2.57563697e-03	2.29422443e-03	4.29652497e-02	1.55096090e-02	6.52727022e-03	3.46615335e-03	2.57081995e-03	2.46909685e-03	3.39265119e-02	1.36286188e-02	6.29393731e-03	3.50872158e-03	2.57500154e-03	2.76252072e-02	1.17998978e-02	5.78469318e-03	3.23778825e-03	2.28139039e-02	1.00284026e-02	4.83035939e-03	1.87703411e-02	8.33368445e-03	1.57641855e-02	1.68501328e-02	6.14811326e-03	2.63773738e-03	1.42864429e-03	1.06236138e-03	1.01629926e-03	1.33292666e-02	5.40134949e-03	2.53789560e-03	1.43338974e-03	1.06865580e-03	1.08713904e-02	4.69336070e-03	2.32957148e-03	1.33650172e-03	8.98041089e-03	3.97755843e-03	1.95073381e-03	7.38821040e-03	3.31638659e-03	6.20812858e-03	5.49788911e-03	2.24882874e-03	1.07598985e-03	6.18807431e-04	4.68733487e-04	4.51707776e-03	1.98685007e-03	1.00582005e-03	6.01407106e-04	3.73656356e-03	1.67556020e-03	8.47163022e-04	3.07380457e-03	1.40730979e-03	2.58710381e-03	3.05912671e-03	1.34180565e-03	6.81526990e-04	4.06237759e-04	2.54675403e-03	1.14668233e-03	5.84543690e-04	2.10398977e-03	9.70066705e-04	1.77371527e-03	2.60419555e-03	1.16174310e-03	5.76864753e-04	2.16753689e-03	9.87898272e-04	1.82829724e-03	1.76924943e-03	7.99968786e-04	1.49972548e-03	5.56797971e-04	
0	3	3	-1.96454412e-01	-5.58061816e-02	-2.16987735e-02	-5.54166228e-03	2.56318450e-03	2.28238027e-03	-8.42745543e-04	-2.37104059e-03	-1.61385046e-01	-5.13254651e-02	-1.52577820e-02	-1.23698056e-03	2.16806055e-03	-6.65621162e-04	-3.42441019e-03	-1.24211907e-01	-3.90091052e-02	-1.09368273e-02	-2.07929006e-03	-1.33692426e-03	-3.03315460e-03	-9.57427091e-02	-3.20745248e-02	-1.14057065e-02	-4.34523327e-03	-3.29414602e-03	-7.85032736e-02	-2.88277397e-02	-1.17517641e-02	-5.97842407e-03	-6.60473520e-02	-2.63860829e-02	-1.22831671e-02	-5.71249981e-02	-2.39649011e-02	-4.86700954e-02	-5.52697487e-02	-1.75774994e-02	-5.22535262e-03	-4.23630357e-04	7.42498543e-04	-2.27956153e-04	-1.17276226e-03	-4.25390147e-02	-1.33594995e-02	-3.74554961e-03	-7.12097199e-04	-4.57858205e-04	-1.03876844e-03	-3.27891313e-02	-1.09846046e-02	-3.90612727e-03	-1.48811774e-03	-1.12815051e-03	-2.68851192e-02	-9.87267387e-03	-4.02464209e-03	-2.04743874e-03	-2.26193234e-02	-9.03647647e-03	-4.20663238e-03	-1.95636731e-02	-8.20729114e-03	-1.66681115e-02	-1.65994185e-02	-5.21309496e-03	-1.46157465e-03	-2.77871961e-04	-1.78663752e-04	-4.05344416e-04	-1.27948547e-02	-4.28637218e-03	-1.52423468e-03	-5.80687856e-04	-4.40222762e-04	-1.04910127e-02	-3.85247864e-03	-1.57048109e-03	-7.98944047e-04	-8.82642952e-03	-3.52618075e-03	-1.64149668e-03	-7.63406487e-03	-3.20261909e-03	-6.50416942e-03	-5.24301000e-03	-1.75644763e-03	-6.24593074e-04	-2.37951294e-04	-1.80392227e-04	-4.29895344e-03	-1.57864895e-03	-6.43543694e-04	-3.27387197e-04	-3.61684905e-03	-1.44494028e-03	-6.72644097e-04	-3.12824798e-03	-1.31235284e-03	-2.66524521e-03	-2.92705323e-03	-1.07486382e-03	-4.38173308e-04	-2.22910009e-04	-2.46262488e-03	-9.83824822e-04	-4.57987067e-04	-2.12994825e-03	-8.93549247e-04	-1.81470088e-03	-2.56337038e-03	-1.02407290e-03	-4.76723229e-04	-2.21708402e-03	-9.30104173e-04	-1.88893994e-03	-1.82690863e-03	-7.66419013e-04	-1.55651327e-03	-5.73197286e-04	
0	4	4	1.57327775e-01	3.39919687e-02	1.20026237e-02	6.46395077e-03	8.61285607e-04	-2.05847318e-03	-8.17629696e-04	2.55819298e-04	1.35229026e-01	4.03910402e-02	1.56381209e-02	3.85163720e-03	-1.87367087e-03	-2.34775264e-03	2.37916845e-04	1.17692964e-01	3.73470833e-02	1.16296343e-02	6.18521251e-04	-2.27037566e-03	-2.15891218e-04	9.57613258e-02	2.98044049e-02	8.11602541e-03	8.71891834e-04	-3.48415972e-04	7.68538286e-02	2.51112034e-02	7.82132978e-03	1.79866605e-03	6.43908210e-02	2.22472081e-02	7.86596619e-03	5.50748141e-02	2.08509673e-02	4.89758408e-02	4.63020360e-02	1.38300909e-02	5.35655785e-03	1.32085200e-03	-6.39953337e-04	-8.04271089e-04	8.14568543e-05	4.03042722e-02	1.27973154e-02	3.99536775e-03	2.20159576e-04	-7.73608389e-04	-6.97882878e-05	3.28011890e-02	1.02178462e-02	2.78722904e-03	3.02402644e-04	-1.17580772e-04	2.63261972e-02	8.60824510e-03	2.68588042e-03	6.19079825e-04	2.20598801e-02	7.62776188e-03	2.69912096e-03	1.88696872e-02	7.14843921e-03	1.67808720e-02	1.57210565e-02	4.98829279e-03	1.56189066e-03	9.12238213e-05	-2.97668462e-04	-2.25992788e-05	1.27914106e-02	3.98336416e-03	1.08839668e-03	1.21468913e-04	-4.03548490e-05	1.02665002e-02	3.35565735e-03	1.05053889e-03	2.48561837e-04	8.60195677e-03	2.97629145e-03	1.05880307e-03	7.36439785e-03	2.79478013e-03	6.55098674e-03	5.22919283e-03	1.62152545e-03	4.39838215e-04	5.09754644e-05	-1.22034704e-05	4.19579227e-03	1.36823591e-03	4.31214936e-04	1.06983548e-04	3.51430979e-03	1.21640652e-03	4.35773992e-04	3.01627664e-03	1.14610468e-03	2.68341808e-03	2.84910790e-03	9.26109712e-04	2.90420480e-04	7.19037490e-05	2.38737083e-03	8.24123242e-04	2.94965010e-04	2.04856736e-03	7.77353262e-04	1.82422679e-03	2.48715348e-03	8.56716181e-04	3.03655572e-04	2.12983066e-03	8.06246856e-04	1.89636900e-03	1.75346862e-03	6.62196158e-04	1.56062819e-03	5.71677929e-04	
0	5	5	-1.29334584e-01	-2.16035196e-02	-4.98163541e-03	-2.71286914e-03	-2.14082251e-03	3.85095619e-04	9.19331035e-04	-1.86650992e-04	-1.13513410e-01	-2.58261479e-02	-1.04302553e-02	-5.11781695e-03	-4.27316280e-04	1.48408101e-03	9.90735674e-04	-1.02766712e-01	-3.10952581e-02	-1.19104190e-02	-3.30012660e-03	1.65372060e-03	2.14942958e-03	-9.20796393e-02	-2.95203307e-02	-9.23825081e-03	-5.01740464e-04	1.89589101e-03	-7.81687750e-02	-2.42723187e-02	-6.84634437e-03	-4.28623558e-04	-6.55338867e-02	-2.11019483e-02	-6.08448304e-03	-5.61998859e-02	-1.84415332e-02	-4.88097566e-02	-3.88750866e-02	-8.84471478e-03	-3.57206322e-03	-1.75270549e-03	-1.46343568e-04	5.08255173e-04	3.39298547e-04	-3.51946510e-02	-1.06492339e-02	-4.07897684e-03	-1.13019869e-03	5.66351865e-04	7.36117970e-04	-3.15346350e-02	-1.01098664e-02	-3.16383589e-03	-1.71831716e-04	6.49288283e-04	-2.67705630e-02	-8.31257284e-03	-2.34467654e-03	-1.46791273e-04	-2.24434762e-02	-7.22681196e-03	-2.08376090e-03	-1.92468487e-02	-6.31569609e-03	-1.67159414e-02	-1.37335278e-02	-4.15550504e-03	-1.59168340e-03	-4.41021994e-04	2.20999750e-04	2.87245258e-04	-1.23053298e-02	-3.94503505e-03	-1.23458045e-03	-6.70515427e-05	2.53362896e-04	-1.04463111e-02	-3.24370173e-03	-9.14931094e-04	-5.72803528e-05	-8.75781109e-03	-2.82002009e-03	-8.13117545e-04	-7.51043481e-03	-2.46448780e-03	-6.52283344e-03	-5.04241497e-03	-1.61657625e-03	-5.05900051e-04	-2.74760375e-05	1.03821749e-04	-4.28063581e-03	-1.32918747e-03	-3.74915775e-04	-2.34720494e-05	-3.58873095e-03	-1.15557338e-03	-3.33195140e-04	-3.07758749e-03	-1.00988518e-03	-2.67289326e-03	-2.91458120e-03	-9.05011541e-04	-2.55271066e-04	-1.59815497e-05	-2.44347994e-03	-7.86801915e-04	-2.26864497e-04	-2.09545475e-03	-6.87606347e-04	-1.81990825e-03	-2.54344223e-03	-8.18989828e-04	-2.36145480e-04	-2.18117939e-03	-7.15736189e-04	-1.89436034e-03	-1.79732272e-03	-5.89776758e-04	-1.56097976e-03	-5.74842102e-04	
1	0	1	-4.60547922e-02	-1.54530807e-02	-4.14023657e-03	-2.28990849e-03	-3.77798125e-03	-3.90001198e-03	-2.33989917e-03	-5.57484809e-04	-6.03004454e-03	-1.61558795e-03	-8.93559704e-04	-1.47423001e-03	-1.52184839e-03	-9.13066885e-04	-2.17539681e-04	-6.62027350e-04	-3.66158316e-04	-6.04102417e-04	-6.23615234e-04	-3.74151869e-04	-8.91422954e-05	-2.49308325e-04	-4.11318698e-04	-4.24604502e-04	-2.54750941e-04	-6.06948289e-05	-4.28145666e-04	-4.41974990e-04	-2.65172753e-04	-6.31778426e-05	-3.64193652e-04	-2.18506105e-04	-5.20594372e-05	-8.04664557e-05	-1.91712648e-05	-5.73841657e-07	-1.15537640e-02	-4.42016521e-03	-2.27683255e-03	-1.81376461e-03	-1.68861101e-03	-1.21624678e-03	-5.32847186e-04	-1.81127265e-03	-9.32988775e-04	-7.43235168e-04	-6.91950366e-04	-4.98387372e-04	-2.18347389e-04	-6.35249450e-04	-5.06050816e-04	-4.71132237e-04	-3.39339885e-04	-1.48667446e-04	-5.26753257e-04	-4.90406166e-04	-3.53222214e-04	-1.54749403e-04	-4.04101627e-04	-2.91060107e-04	-1.27515700e-04	-1.07184993e-04	-4.69585801e-05	-1.40558224e-06	-3.64970246e-03	-1.73081612e-03	-1.00566575e-03	-6.96406986e-04	-5.31793694e-04	-3.55984180e-04	-1.17847076e-03	-6.84733439e-04	-4.74166642e-04	-3.62085440e-04	-2.42381002e-04	-7.12745750e-04	-4.93564707e-04	-3.76898285e-04	-2.52296762e-04	-4.06704310e-04	-3.10569526e-04	-2.07896106e-04	-1.14369477e-04	-7.65592468e-05	-2.29160076e-06	-2.01506544e-03	-9.99371850e-04	-5.60769735e-04	-3.82284116e-04	-2.77500473e-04	-1.04025596e-03	-5.83710716e-04	-3.97923285e-04	-2.88852963e-04	-4.80985898e-04	-3.27894423e-04	-2.38018933e-04	-1.20749496e-04	-8.76521962e-05	-2.62363918e-06	-1.64199610e-03	-8.32992079e-04	-4.71193654e-04	-3.07550883e-04	-6.86397272e-04	-3.88270245e-04	-2.53426284e-04	-1.42983330e-04	-9.33260646e-05	-2.79347159e-06	-1.07095436e-03	-5.45263067e-04	-3.13687167e-04	-2.00797074e-04	-1.15517571e-04	-3.45771628e-06	-3.17670983e-04	-1.70806770e-04	-5.11265381e-06	-8.14515489e-06	
