## Order: 5
## Bins: 10
## Minimum Radius = 2.00e+01
## Maximum Radius = 1.60e+02
## Format: Row 1 = radial bin 1, Row 2 = radial bin 2, Rows 3+ = zeta_ell^ab
## Column 1 specifies the angular multipole
 	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 1	 1	 1	 1	 1	 1	 1	 2	 2	 2	 2	 2	 2	 2	 3	 3	 3	 3	 3	 3	 4	 4	 4	 4	 4	 5	 5	 5	 5	 6	 6	 6	 7	 7	 8	 
	 1	 2	 3	 4	 5	 6	 7	 8	 9	 2	 3	 4	 5	 6	 7	 8	 9	 3	 4	 5	 6	 7	 8	 9	 4	 5	 6	 7	 8	 9	 5	 6	 7	 8	 9	 6	 7	 8	 9	 7	 8	 9	 8	 9	 9	
0	1.35011742e-01	6.18668312e-02	2.56123941e-02	8.30723836e-03	5.58776869e-03	3.30397745e-03	1.07674412e-03	-6.23073213e-04	-3.34605648e-03	2.11486143e-02	8.87930495e-03	3.00991376e-03	2.84865618e-03	1.00665924e-03	7.41383483e-04	-7.10831172e-05	-1.53491227e-03	6.60182548e-04	3.98853432e-04	1.18738504e-03	8.57115716e-04	7.70063146e-04	7.25365714e-04	-5.83071626e-04	-2.04810842e-03	-1.31325067e-04	7.19467967e-05	1.24339768e-04	2.65296938e-04	4.96687545e-04	-1.35728942e-03	-1.14612813e-03	-1.58335822e-03	-4.19266533e-04	2.48590008e-04	-1.54941393e-03	-1.76096523e-03	-9.86057148e-04	-1.97515792e-04	-1.61913130e-03	-8.47706393e-04	-2.82944612e-04	-1.18357809e-03	-4.96995990e-04	-6.45806576e-04	
1	-4.97266802e-02	-2.05366545e-02	-9.04497402e-03	-6.13134490e-03	-5.39147024e-03	1.08482557e-03	6.82240365e-04	-1.55851359e-03	-2.28127886e-03	-6.31492928e-03	-4.04016962e-03	-4.73384706e-03	-4.82260696e-03	1.01914317e-03	4.09731634e-04	-1.48196067e-03	-2.23426433e-03	-3.77340987e-04	-1.54266167e-03	-1.41514455e-03	1.44454684e-03	9.18145945e-04	-5.13031467e-04	-1.19103334e-03	1.67078079e-03	3.03202348e-04	1.82484633e-03	7.24140917e-04	-4.23604602e-04	-5.72183599e-04	1.42153545e-03	1.73183464e-03	6.30200228e-04	-1.65839841e-05	1.87867297e-04	1.02647978e-03	2.59015041e-04	-1.26366850e-04	-3.00115899e-04	8.83174919e-04	1.31219163e-04	-2.47979160e-05	3.85569614e-04	8.14429368e-05	4.70382569e-05	
2	1.78008317e-01	8.10570129e-02	5.06582734e-02	2.85580620e-02	1.52344589e-02	8.80976703e-03	6.43356196e-03	6.82178753e-03	4.41410792e-03	4.69226947e-02	2.70694802e-02	1.48346672e-02	9.66997165e-03	4.53239125e-03	2.49428447e-03	1.36904330e-03	2.24331656e-03	1.30737378e-02	1.03231307e-02	7.67947497e-03	3.52365498e-03	1.62037370e-03	1.91528883e-03	2.27864607e-03	4.65360271e-03	5.56303990e-03	1.86929920e-03	6.88854285e-04	6.48488018e-04	1.37310997e-03	1.85350275e-03	7.83371710e-04	3.28124844e-04	7.23870705e-04	8.18799967e-04	4.97164355e-05	4.01334626e-04	3.41134559e-04	4.47816340e-04	1.06541502e-03	8.13132073e-04	2.14753548e-04	2.31896902e-04	-3.60700268e-05	-7.13133457e-05	
3	-1.24926074e-01	-4.27315796e-02	-2.14089176e-02	-1.40601186e-02	-6.50683698e-03	-9.01854169e-04	-8.99078173e-04	-2.08456987e-03	-4.87496116e-04	-3.83692580e-02	-1.97386375e-02	-1.03899943e-02	-4.62380553e-03	-2.21143475e-03	-1.15076603e-03	-6.95054529e-04	1.83238334e-04	-1.42304878e-02	-7.51122178e-03	-3.96705326e-03	-2.20676615e-03	-1.19704622e-03	-5.32026727e-04	-5.93978568e-04	-2.78935555e-03	-4.00803731e-03	-2.08382833e-03	-1.36923995e-03	-5.44776747e-04	8.33669040e-05	-2.57137367e-03	-1.65348420e-03	-1.10237798e-03	-7.90820603e-04	-3.26470310e-04	-1.08372467e-03	-3.63744450e-04	-5.89220618e-04	-5.90078559e-04	-6.75236787e-04	-7.74130615e-04	-8.49974966e-04	-3.26084919e-04	-8.74381143e-04	-3.25764335e-04	
4	1.03967623e-01	2.75180992e-02	9.69864788e-03	4.47880702e-03	4.37322666e-03	2.48553386e-03	8.04728579e-04	1.06247132e-03	1.26634725e-03	3.26082103e-02	1.13457938e-02	7.67571206e-03	3.73048648e-03	2.22758556e-03	6.79487520e-04	8.99996624e-04	8.94333152e-04	1.13298587e-02	6.60592631e-03	3.10296256e-03	1.73749122e-03	7.62839772e-04	5.37025947e-04	9.99308258e-05	4.12058320e-03	2.98454947e-03	1.69655750e-03	1.17222004e-03	7.49097208e-04	4.55603151e-04	1.22358257e-03	6.03059212e-04	8.51961608e-04	6.86575495e-04	2.79219784e-04	9.10597297e-04	6.85286477e-04	4.39688155e-04	6.14733621e-04	1.09079435e-03	6.54857470e-04	2.30467704e-04	3.48591859e-04	4.36234110e-04	1.35824315e-04	
5	-7.79361517e-02	-1.91719863e-02	-5.53698058e-03	3.66830681e-04	4.23793792e-04	-1.22977658e-03	-1.39262161e-03	1.78998001e-04	1.68846326e-04	-2.81823509e-02	-8.97754422e-03	-1.99938065e-03	-1.37936168e-03	-7.23312124e-04	-6.38138644e-04	3.68686770e-04	-2.80088620e-04	-1.07430762e-02	-4.95864791e-03	-2.14584679e-03	-7.54902100e-04	-6.51837766e-04	-6.92435949e-04	-3.82915523e-04	-5.49301305e-03	-2.83806373e-03	-2.00938304e-03	-6.43347496e-04	-5.93662007e-04	-4.24516024e-04	-2.16939900e-03	-1.53828455e-03	-9.24731699e-04	-8.28998968e-04	-6.62871012e-04	-1.09192499e-03	-2.32254240e-04	-5.72230173e-04	-8.52420420e-04	-2.17655410e-04	-5.47149263e-04	-4.95005130e-04	-3.39743226e-04	-1.66800212e-04	7.80536619e-05	
